,label,comment,label doc,comment doc,comment not empty
http://semanticscience.org/resource/SIO_010014,primary structure descriptor,,primary structure descriptor ,,False
http://semanticscience.org/resource/SIO_001063,family,,family ,,False
http://semanticscience.org/resource/SIO_000137,category,,category ,,False
http://semanticscience.org/resource/SIO_000763,primary database key,,primary database key ,,False
http://semanticscience.org/resource/SIO_000280,disjunction (or),,disjunction ,,False
http://semanticscience.org/resource/SIO_000678,abstract role,,abstract role ,,False
http://semanticscience.org/resource/SIO_010072,organic molecule,,organic molecule ,,False
http://semanticscience.org/resource/SIO_000201,table of contents,,table contents ,,False
http://semanticscience.org/resource/SIO_000195,discussion section,,discussion section ,,False
http://semanticscience.org/resource/SIO_001042,recipe,,recipe ,,False
http://semanticscience.org/resource/SIO_000116,name,,name ,,False
http://semanticscience.org/resource/SIO_000742,local maximum stationary point,,local maximum stationary point ,,False
http://semanticscience.org/resource/SIO_010051,biological fluid,,biological fluid ,,False
http://semanticscience.org/resource/SIO_000174,citation,,citation ,,False
http://semanticscience.org/resource/SIO_001021,expected value,,expected value ,,False
http://semanticscience.org/resource/SIO_000089,data set,,data set ,,False
http://semanticscience.org/resource/SIO_000721,comparative role,,comparative role ,,False
http://semanticscience.org/resource/SIO_011114,fermium atom,,fermium atom ,,False
http://semanticscience.org/resource/SIO_010513,double displacement reaction,,double displacement reaction ,,False
http://semanticscience.org/resource/SIO_011029,zinc atom,,zinc atom ,,False
http://semanticscience.org/resource/SIO_010030,monosaccharide,,monosaccharide ,,False
http://semanticscience.org/resource/SIO_000153,patent,,patent ,,False
http://semanticscience.org/resource/SIO_010428,evaluation role,,evaluation role ,,False
http://semanticscience.org/resource/SIO_001000,clinical trial,,clinical trial ,,False
http://semanticscience.org/resource/SIO_000700,to disassociate,,disassociate ,,False
http://semanticscience.org/resource/SIO_000694,to be passively interacted with,,passively interacted ,,False
http://semanticscience.org/resource/SIO_011087,ununhexium atom,,ununhexium atom ,,False
http://semanticscience.org/resource/SIO_011008,fluorine atom,,fluorine atom ,,False
http://semanticscience.org/resource/SIO_000047,circumference,,circumference ,,False
http://semanticscience.org/resource/SIO_011066,thallium atom,,thallium atom ,,False
http://semanticscience.org/resource/SIO_000190,author contribution section,,author contribution section ,,False
http://semanticscience.org/resource/SIO_010465,antibody,,antibody ,,False
http://semanticscience.org/resource/SIO_000588,creating,,creating ,,False
http://semanticscience.org/resource/SIO_000111,document section,,document section ,,False
http://semanticscience.org/resource/SIO_011130,PDB file,,pdb file ,,False
http://semanticscience.org/resource/SIO_000509,start point,,start point ,,False
http://semanticscience.org/resource/SIO_000026,object quality,,object quality ,,False
http://semanticscience.org/resource/SIO_011045,palladium atom,,palladium atom ,,False
http://semanticscience.org/resource/SIO_010444,gene component,,gene component ,,False
http://semanticscience.org/resource/SIO_000567,ordinary differential equation,,ordinary differential equation ,,False
http://semanticscience.org/resource/SIO_010359,to reduce,,reduce ,,False
http://semanticscience.org/resource/SIO_000005,quality,,quality ,,False
http://semanticscience.org/resource/SIO_011024,manganese atom,,manganese atom ,,False
http://semanticscience.org/resource/SIO_001329,single nucleotide variation,,single nucleotide variation ,,False
http://semanticscience.org/resource/SIO_010423,target,,target ,,False
http://semanticscience.org/resource/SIO_000546,collection of points,,collection points ,,False
http://semanticscience.org/resource/SIO_010338,pharmaceutical component,,pharmaceutical component ,,False
http://semanticscience.org/resource/SIO_011082,roentgenium atom,,roentgenium atom ,,False
http://semanticscience.org/resource/SIO_000610,regulation of capability,,regulation capability ,,False
http://semanticscience.org/resource/SIO_011003,helium atom,,helium atom ,,False
http://semanticscience.org/resource/SIO_001308,satisfaction qualifier,,satisfaction qualifier ,,False
http://semanticscience.org/resource/SIO_000525,horizontal line,,horizontal line ,,False
http://semanticscience.org/resource/SIO_000042,width,,width ,,False
http://semanticscience.org/resource/SIO_011061,osmium atom,,osmium atom ,,False
http://semanticscience.org/resource/SIO_001366,information maintenance,,information maintenance ,,False
http://semanticscience.org/resource/SIO_010460,nonpolar solvent,,nonpolar solvent ,,False
http://semanticscience.org/resource/SIO_000583,dying,,dying ,,False
http://semanticscience.org/resource/SIO_010375,multicellular organism,,multicellular organism ,,False
http://semanticscience.org/resource/SIO_000504,polyhedral surface,,polyhedral surface ,,False
http://semanticscience.org/resource/SIO_000498,person,,person ,,False
http://semanticscience.org/resource/SIO_011040,niobium atom,,niobium atom ,,False
http://semanticscience.org/resource/SIO_001345,gene-disease association linked with somatic causal mutation,,gene disease association linked somatic causal mutation ,,False
http://semanticscience.org/resource/SIO_000419,table,,table ,,False
http://semanticscience.org/resource/SIO_000562,passive transport,,passive transport ,,False
http://semanticscience.org/resource/SIO_010354,to conformationally activate,,conformationally activate ,,False
http://semanticscience.org/resource/SIO_000000,entity,,entity ,,False
http://semanticscience.org/resource/SIO_001324,work phone number,,work phone number ,,False
http://semanticscience.org/resource/SIO_000541,vertex normal,,vertex normal ,,False
http://semanticscience.org/resource/SIO_001239,to identify,,identify ,,False
http://semanticscience.org/resource/SIO_000939,phrase net diagram,,phrase net diagram ,,False
http://semanticscience.org/resource/SIO_000456,primary category axis,,primary category axis ,,False
http://semanticscience.org/resource/SIO_001303,none quantifier,,none quantifier ,,False
http://semanticscience.org/resource/SIO_001297,good quality,,good quality ,,False
http://semanticscience.org/resource/SIO_000997,aborted,,aborted ,,False
http://semanticscience.org/resource/SIO_000520,triangle,,triangle ,,False
http://semanticscience.org/resource/SIO_001218,weak,,weak ,,False
http://semanticscience.org/resource/SIO_010789,fullerene,,fullerene ,,False
http://semanticscience.org/resource/SIO_000918,modifying,,modifying ,,False
http://semanticscience.org/resource/SIO_001361,to store,,store ,,False
http://semanticscience.org/resource/SIO_000435,second,,second ,,False
http://semanticscience.org/resource/SIO_001276,coding sequence,,coding sequence ,,False
http://semanticscience.org/resource/SIO_000976,observational study,,observational study ,,False
http://semanticscience.org/resource/SIO_010370,to gain an electron,,gain electron ,,False
http://semanticscience.org/resource/SIO_000493,clause,,clause ,,False
http://semanticscience.org/resource/SIO_010285,molecular complex formation,,molecular complex formation ,,False
http://semanticscience.org/resource/SIO_001340,full,,full ,,False
http://semanticscience.org/resource/SIO_000414,geographic region,,geographic region ,,False
http://semanticscience.org/resource/SIO_001255,pharmacokinetic pathway,,pharmacokinetic pathway ,,False
http://semanticscience.org/resource/SIO_000329,cylindrical coordinate system,,cylindrical coordinate system ,,False
http://semanticscience.org/resource/SIO_000955,environment,,environment ,,False
http://semanticscience.org/resource/SIO_000472,scientific data,,scientific data ,,False
http://semanticscience.org/resource/SIO_000387,to negatively charge,,negatively charge ,,False
http://semanticscience.org/resource/SIO_001234,small nucleolar RNA (snoRNA),,small nucleolar rna snorna ,,False
http://semanticscience.org/resource/SIO_000308,edition number,,edition number ,,False
http://semanticscience.org/resource/SIO_000934,stack graph,,stack graph ,,False
http://semanticscience.org/resource/SIO_000451,Cartesian coordinate axis,,cartesian coordinate axis ,,False
http://semanticscience.org/resource/SIO_001149,decreased object consumption from increased regulation,,decreased object consumption increased regulation ,,False
http://semanticscience.org/resource/SIO_000849,jealousy,,jealousy ,,False
http://semanticscience.org/resource/SIO_001292,always,,always ,,False
http://semanticscience.org/resource/SIO_000366,number,,number ,,False
http://semanticscience.org/resource/SIO_000992,unsupported,,unsupported ,,False
http://semanticscience.org/resource/SIO_001213,mild,,mild ,,False
http://semanticscience.org/resource/SIO_010784,ionic compound,,ionic compound ,,False
http://semanticscience.org/resource/SIO_000913,nomimal scale,,nomimal scale ,,False
http://semanticscience.org/resource/SIO_000430,day,,day ,,False
http://semanticscience.org/resource/SIO_001128,regulation of molecular production,,regulation molecular production ,,False
http://semanticscience.org/resource/SIO_000828,disgust,,disgust ,,False
http://semanticscience.org/resource/SIO_001271,helicity,,helicity ,,False
http://semanticscience.org/resource/SIO_000345,to magnify,,magnify ,,False
http://semanticscience.org/resource/SIO_001186,hypothetical,,hypothetical ,,False
http://semanticscience.org/resource/SIO_000886,author role,,author role ,,False
http://semanticscience.org/resource/SIO_001107,pathway,,pathway ,,False
http://semanticscience.org/resource/SIO_000807,partial positive charge,,partial positive charge ,,False
http://semanticscience.org/resource/SIO_001250,chemical-pathway association,,chemical pathway association ,,False
http://semanticscience.org/resource/SIO_000950,resentment,,resentment ,,False
http://semanticscience.org/resource/SIO_001165,user account,,user account ,,False
http://semanticscience.org/resource/SIO_000239,conjunction (and),,conjunction ,,False
http://semanticscience.org/resource/SIO_000865,shame,,shame ,,False
http://semanticscience.org/resource/SIO_000382,to filter,,filter ,,False
http://semanticscience.org/resource/SIO_000297,movie,,movie ,,False
http://semanticscience.org/resource/SIO_010089,to serve as a template for protein synthesis,,serve template protein synthesis ,,False
http://semanticscience.org/resource/SIO_001144,maintenance of frequency of process,,maintenance frequency process ,,False
http://semanticscience.org/resource/SIO_000844,hostility,,hostility ,,False
http://semanticscience.org/resource/SIO_001059,gesturing,,gesturing ,,False
http://semanticscience.org/resource/SIO_000759,unique cell,,unique cell ,,False
http://semanticscience.org/resource/SIO_000276,emotion,,emotion ,,False
http://semanticscience.org/resource/SIO_010068,pairwise sequence alignment,,pairwise sequence alignment ,,False
http://semanticscience.org/resource/SIO_001123,gene-disease association linked with altered gene expression,,gene disease association linked altered gene expression ,,False
http://semanticscience.org/resource/SIO_000823,curiosity,,curiosity ,,False
